num_record,material,name,country,denomination,batch,location,issuer,serial_number,part_number,quantity
NEB0102,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0103,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0104,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0105,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0106,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0107,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0108,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0109,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0110,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0111,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0112,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0113,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0114,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0115,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0116,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0117,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0118,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 01/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0119,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 01/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0120,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 01/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0121,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 01/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0122,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 01/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0123,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 01/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0124,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 01/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0125,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0126,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0127,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 01/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0128,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0129,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 01/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0130,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 01/Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0131,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 01/Pos: 07 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0132,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 08 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0133,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 09 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0134,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 10 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0135,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 11 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0136,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 12 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0137,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 13 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0138,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 14 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0139,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 15 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0140,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 16 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0141,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 17 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0142,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 18 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0143,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 19 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0144,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 20 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0145,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 21 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0146,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 22 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0147,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 23 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0148,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 24 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0149,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 25 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0150,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 26 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0151,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 27 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0152,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 28 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0153,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 29 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0154,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 30 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0155,PAPEL DE SEGURIDAD,,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 31 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0156,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 01/Pos: 32 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0157,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 33 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0158,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 34 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0159,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 35 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0160,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 36 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0161,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 37 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0162,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 38 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0163,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 39 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0164,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 40 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0165,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 41 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0166,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 42 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0167,PAPEL DE SEGURIDAD,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 01/Pos: 43 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0168,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0169,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0170,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0171,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0172,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0173,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 01)",,,1,
NEB0174,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 01)",,,1,
NEB0175,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 01/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 01)",,,1,
NEB0176,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 01)",,,1,
NEB0177,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 01/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 01)",,,1,
NEB0178,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 02/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 02)",,,1,
NEB0179,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 02/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 02)",,,1,
NEB0180,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 02/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 02)",,,1,
NEB0181,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 02/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 02)",,,1,
NEB0182,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 02/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 02)",,,1,
NEB0183,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 03/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 03)",,,1,
NEB0184,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 03/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 03)",,,1,
NEB0185,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 03/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 03)",,,1,
NEB0186,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 03/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 03)",,,1,
NEB0187,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 03/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 03)",,,1,
NEB0188,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 04/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 04)",,,1,
NEB0189,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 04/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 04)",,,1,
NEB0190,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 04/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 04)",,,1,
NEB0191,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 04/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 04)",,,1,
NEB0192,28 ACETATOS SOBRE CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMIBA,10 PESOS,,"Caja: 04/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Caja: 04)",,,1,
NEB0193,PIEDRA,ELEMENTOS ELABORACION DE BILLETES,,5 PESOS,,"Caja: 03 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 03)",,,1,
NEB0194,PIEDRA,ELEMENTOS ELABORACION DE BILLETES,,5 PESOS,,"Caja: 03 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 03)",,,1,
NEB0195,PIEDRA,ELEMENTOS ELABORACION DE BILLETES,,5 PESOS,,"Caja: 03 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 03)",,,1,
NEB0196,Cartulina,Dibujo,,500 pesos,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 01)",Banco de la Republica,,2,1
NEB0197,,Dibujo,,100 pesos,01-01-1983,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 01)",Banco de la Republica,,1,1
NEB0198,,Dibujo,,100 pesos,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 01)",Banco de la Republica,,1,1
NEB0199,,Dibujo,,100 pesos,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 01)",Banco de la Republica,,2,1
NEB0200,,Dibujo,,50 pesos,20-06-1968,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 01)",Banco de la Republica,,1,1
NEB0201,,Dibujo,,50 pesos,21-05-1905,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 01)",Banco de la Republica,,1,1
NEB0202,,Dibujo,,1000 pesos,22-06-1905,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0203,,Dibujo,,1000 pesos,22-06-1905,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0204,Cartulina,Dibujo,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0205,Cartulina,Dibujo,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0206,,Dibujo,,1000 pesos,22-06-1905,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,7,1
NEB0207,,Dibujo,,1000 pesos,22-06-1905,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0208,,Dibujo,,1000 pesos,22-06-1905,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0209,,Fotografia,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0210,,Retrato,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0211,,Retrato,,1000 pesos,05-05-2001,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0212,,Fotografia,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0213,Cartulina,Dibujo,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0214,Cartulina,Dibujo,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,2,1
NEB0215,,Retrato,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0216,Cartulina,Dibujo,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0217,Cartulina,Dibujo,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,2,1
NEB0218,,Retrato,,1000 pesos,,"Caja: 02 (Museo de Arte, Reserva Numismatica, Modulo: 13, Caja: 02)",Banco de la Republica,,1,1
NEB0219,Papel seguridad,Prueba,,1000 pesos,,"Folder: EB-01 Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: EB-01 Pos: 01)",Banco de la Republica,,1,1
NEB0220,Papel seguridad,Prueba,,1000 pesos,,"Folder: EB-01 Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: EB-01 Pos: 02)",Banco de la Republica,,1,1
NEB0221,Papel seguridad,Prueba,,1000 pesos,,"Folder: EB-01 Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: EB-01 Pos: 03)",Banco de la Republica,,1,1
NEB0222,Papel seguridad,Prueba,,1000 pesos,,"Folder: EB-01 Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: EB-01 Pos: 04)",Banco de la Republica,,1,1
NEB0223,Papel seguridad,Prueba,,1000 pesos,,"Folder: EB-01 Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: EB-01 Pos: 05)",Banco de la Republica,,1,1
NEB0224,Papel seguridad,Prueba,,1000 pesos,,"Folder: EB-01 Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 11, Folder: EB-01 Pos: 06)",Banco de la Republica,,1,1
NEB0225,Papel seguridad,Hoja impresa,,1000 pesos,,"Gaveta 10 (Museo de Arte, Reserva Numismatica, Modulo: 8, Gaveta 10)",Banco de la Republica,,40,1
